# Photoabsorption spectrum from real-time propagation
# GPAW version: 20.1.0
# Total time = 44.9700 fs, Time steps = [30.0000] as
# Kick = [0, 1e-05, 0]
# Gaussian folding, Width = 0.0600 eV = 0.002205 Hartree <=> FWHM = 0.141289 eV
#    om (eV)                  S_x                  S_y                  S_z
   17.650000    -0.0000000000e+00     1.1362574738e-02     0.0000000000e+00
   17.700000    -0.0000000000e+00     1.3118911537e-02     0.0000000000e+00
   17.750000     0.0000000000e+00     1.3899673646e-02     0.0000000000e+00
   17.800000     0.0000000000e+00     1.2388949646e-02    -0.0000000000e+00
   17.850000     0.0000000000e+00     9.8204511262e-03    -0.0000000000e+00
   17.900000     0.0000000000e+00     8.7014357795e-03    -0.0000000000e+00
   17.950000    -0.0000000000e+00     1.0437757508e-02    -0.0000000000e+00
   18.000000    -0.0000000000e+00     1.3628058935e-02    -0.0000000000e+00
   18.050000     0.0000000000e+00     1.6011268419e-02    -0.0000000000e+00
   18.100000     0.0000000000e+00     1.5683126836e-02    -0.0000000000e+00
   18.150000     0.0000000000e+00     1.3461979259e-02     0.0000000000e+00
   18.200000     0.0000000000e+00     1.1453978250e-02     0.0000000000e+00
   18.250000     0.0000000000e+00     9.9617372219e-03     0.0000000000e+00
   18.300000     0.0000000000e+00     7.9351823363e-03     0.0000000000e+00
   18.350000    -0.0000000000e+00     6.8913455494e-03     0.0000000000e+00
   18.400000    -0.0000000000e+00     9.1508983043e-03     0.0000000000e+00
   18.450000    -0.0000000000e+00     1.3047810189e-02     0.0000000000e+00
   18.500000     0.0000000000e+00     1.5646739120e-02     0.0000000000e+00
   18.550000     0.0000000000e+00     1.6092142072e-02     0.0000000000e+00
   18.600000     0.0000000000e+00     1.6210459442e-02     0.0000000000e+00
   18.650000    -0.0000000000e+00     1.6784364106e-02     0.0000000000e+00
   18.700000    -0.0000000000e+00     1.6822162383e-02     0.0000000000e+00
   18.750000    -0.0000000000e+00     1.4990149192e-02     0.0000000000e+00
   18.800000    -0.0000000000e+00     1.2784921749e-02     0.0000000000e+00
   18.850000    -0.0000000000e+00     1.2347065163e-02     0.0000000000e+00
   18.900000    -0.0000000000e+00     1.2220976691e-02     0.0000000000e+00
   18.950000    -0.0000000000e+00     1.0683089110e-02     0.0000000000e+00
   19.000000    -0.0000000000e+00     8.9735343338e-03    -0.0000000000e+00
   19.050000    -0.0000000000e+00     1.0296001030e-02    -0.0000000000e+00
   19.100000    -0.0000000000e+00     1.5131203634e-02    -0.0000000000e+00
   19.150000     0.0000000000e+00     1.9593304080e-02     0.0000000000e+00
   19.200000     0.0000000000e+00     2.0173077449e-02     0.0000000000e+00
   19.250000     0.0000000000e+00     1.7919176458e-02     0.0000000000e+00
   19.300000    -0.0000000000e+00     1.3587661589e-02     0.0000000000e+00
   19.350000    -0.0000000000e+00     9.3815067076e-03     0.0000000000e+00
   19.400000     0.0000000000e+00     8.1594857065e-03     0.0000000000e+00
   19.450000     0.0000000000e+00     9.2892343656e-03     0.0000000000e+00
   19.500000     0.0000000000e+00     1.0482322356e-02     0.0000000000e+00
   19.550000     0.0000000000e+00     1.1041929807e-02     0.0000000000e+00
   19.600000     0.0000000000e+00     1.2127849000e-02     0.0000000000e+00
   19.650000     0.0000000000e+00     1.4390408439e-02     0.0000000000e+00
   19.700000     0.0000000000e+00     1.8019684329e-02    -0.0000000000e+00
   19.750000     0.0000000000e+00     2.1226469314e-02    -0.0000000000e+00
   19.800000     0.0000000000e+00     2.3856432541e-02    -0.0000000000e+00
   19.850000     0.0000000000e+00     2.5022701266e-02    -0.0000000000e+00
   19.900000     0.0000000000e+00     2.3352183064e-02     0.0000000000e+00
   19.950000    -0.0000000000e+00     2.0370024153e-02     0.0000000000e+00
   20.000000    -0.0000000000e+00     1.7171789855e-02    -0.0000000000e+00
   20.050000    -0.0000000000e+00     1.5146571582e-02    -0.0000000000e+00
   20.100000     0.0000000000e+00     1.4957482433e-02     0.0000000000e+00
   20.150000     0.0000000000e+00     1.4971874526e-02     0.0000000000e+00
   20.200000    -0.0000000000e+00     1.4373980049e-02     0.0000000000e+00
   20.250000    -0.0000000000e+00     1.5139521935e-02     0.0000000000e+00
   20.300000    -0.0000000000e+00     1.6772181654e-02     0.0000000000e+00
   20.350000    -0.0000000000e+00     1.8354441692e-02     0.0000000000e+00
   20.400000     0.0000000000e+00     1.9257275109e-02    -0.0000000000e+00
   20.450000     0.0000000000e+00     1.7194710777e-02    -0.0000000000e+00
   20.500000     0.0000000000e+00     1.2921742834e-02    -0.0000000000e+00
   20.550000     0.0000000000e+00     1.0697003579e-02    -0.0000000000e+00
   20.600000     0.0000000000e+00     1.0925793810e-02    -0.0000000000e+00
   20.650000    -0.0000000000e+00     1.1540222277e-02    -0.0000000000e+00
   20.700000     0.0000000000e+00     1.2670615944e-02    -0.0000000000e+00
   20.750000     0.0000000000e+00     1.4444177138e-02    -0.0000000000e+00
   20.800000     0.0000000000e+00     1.6021784480e-02     0.0000000000e+00
   20.850000    -0.0000000000e+00     1.5010683199e-02     0.0000000000e+00
   20.900000    -0.0000000000e+00     1.2607922355e-02     0.0000000000e+00
   20.950000    -0.0000000000e+00     1.2595671035e-02    -0.0000000000e+00
   21.000000    -0.0000000000e+00     1.4797871797e-02    -0.0000000000e+00
   21.050000    -0.0000000000e+00     1.5192343532e-02    -0.0000000000e+00
   21.100000    -0.0000000000e+00     1.3533820928e-02     0.0000000000e+00
   21.150000     0.0000000000e+00     1.2551616999e-02     0.0000000000e+00
   21.200000     0.0000000000e+00     1.2839113430e-02     0.0000000000e+00
   21.250000     0.0000000000e+00     1.3410105994e-02     0.0000000000e+00
   21.300000    -0.0000000000e+00     1.3948813643e-02     0.0000000000e+00
   21.350000    -0.0000000000e+00     1.4622607590e-02    -0.0000000000e+00
   21.400000    -0.0000000000e+00     1.3654407245e-02     0.0000000000e+00
   21.450000     0.0000000000e+00     1.2722104711e-02     0.0000000000e+00
   21.500000     0.0000000000e+00     1.3703397203e-02     0.0000000000e+00
   21.550000     0.0000000000e+00     1.4885513940e-02     0.0000000000e+00
   21.600000     0.0000000000e+00     1.4868506846e-02     0.0000000000e+00
   21.650000     0.0000000000e+00     1.4295470291e-02     0.0000000000e+00
   21.700000    -0.0000000000e+00     1.3254684697e-02     0.0000000000e+00
   21.750000    -0.0000000000e+00     1.1347175353e-02     0.0000000000e+00
   21.800000    -0.0000000000e+00     1.0050858837e-02    -0.0000000000e+00
   21.850000    -0.0000000000e+00     1.0219521540e-02    -0.0000000000e+00
   21.900000    -0.0000000000e+00     1.0532997357e-02    -0.0000000000e+00
   21.950000    -0.0000000000e+00     9.6298729104e-03     0.0000000000e+00
   22.000000     0.0000000000e+00     8.8059097162e-03     0.0000000000e+00
   22.050000     0.0000000000e+00     9.3480376704e-03     0.0000000000e+00
   22.100000     0.0000000000e+00     1.1324381649e-02     0.0000000000e+00
   22.150000     0.0000000000e+00     1.3311413263e-02     0.0000000000e+00
   22.200000     0.0000000000e+00     1.4449534770e-02     0.0000000000e+00
   22.250000    -0.0000000000e+00     1.4576334498e-02     0.0000000000e+00
   22.300000    -0.0000000000e+00     1.2879945482e-02     0.0000000000e+00
   22.350000    -0.0000000000e+00     9.9865693466e-03     0.0000000000e+00
   22.400000    -0.0000000000e+00     7.7739260830e-03     0.0000000000e+00
   22.450000    -0.0000000000e+00     7.8243943831e-03     0.0000000000e+00
   22.500000     0.0000000000e+00     9.2464519662e-03     0.0000000000e+00
   22.550000     0.0000000000e+00     1.0743933005e-02    -0.0000000000e+00
   22.600000     0.0000000000e+00     1.2117464289e-02    -0.0000000000e+00
   22.650000     0.0000000000e+00     1.3600934591e-02    -0.0000000000e+00
   22.700000    -0.0000000000e+00     1.3728827626e-02     0.0000000000e+00
   22.750000    -0.0000000000e+00     1.2426072303e-02    -0.0000000000e+00
   22.800000    -0.0000000000e+00     1.1253639994e-02    -0.0000000000e+00
   22.850000    -0.0000000000e+00     1.0494792689e-02    -0.0000000000e+00
   22.900000    -0.0000000000e+00     1.0283605698e-02    -0.0000000000e+00
   22.950000     0.0000000000e+00     1.2181151116e-02    -0.0000000000e+00
   23.000000     0.0000000000e+00     1.6622621928e-02    -0.0000000000e+00
   23.050000     0.0000000000e+00     1.9606396214e-02    -0.0000000000e+00
   23.100000    -0.0000000000e+00     1.8520627260e-02    -0.0000000000e+00
   23.150000    -0.0000000000e+00     1.5609162181e-02     0.0000000000e+00
   23.200000    -0.0000000000e+00     1.3289020893e-02     0.0000000000e+00
   23.250000    -0.0000000000e+00     1.1937793465e-02     0.0000000000e+00
   23.300000     0.0000000000e+00     1.1460448259e-02     0.0000000000e+00
   23.350000     0.0000000000e+00     1.1489917410e-02     0.0000000000e+00
   23.400000     0.0000000000e+00     1.2749989074e-02     0.0000000000e+00
   23.450000     0.0000000000e+00     1.5088376123e-02    -0.0000000000e+00
   23.500000     0.0000000000e+00     1.6076015777e-02    -0.0000000000e+00
   23.550000     0.0000000000e+00     1.5633295284e-02     0.0000000000e+00
   23.600000     0.0000000000e+00     1.5109113551e-02     0.0000000000e+00
   23.650000     0.0000000000e+00     1.4595219948e-02     0.0000000000e+00
   23.700000     0.0000000000e+00     1.3582641089e-02     0.0000000000e+00
   23.750000     0.0000000000e+00     1.2819596634e-02     0.0000000000e+00
   23.800000    -0.0000000000e+00     1.2515232016e-02     0.0000000000e+00
   23.850000    -0.0000000000e+00     1.1549721830e-02     0.0000000000e+00
   23.900000    -0.0000000000e+00     9.4865149983e-03     0.0000000000e+00
   23.950000    -0.0000000000e+00     7.9299914452e-03     0.0000000000e+00
   24.000000    -0.0000000000e+00     8.3180556163e-03    -0.0000000000e+00
   24.050000    -0.0000000000e+00     9.8510774462e-03    -0.0000000000e+00
   24.100000    -0.0000000000e+00     1.1139106101e-02     0.0000000000e+00
   24.150000    -0.0000000000e+00     1.2282597461e-02     0.0000000000e+00
   24.200000     0.0000000000e+00     1.3945032727e-02     0.0000000000e+00
   24.250000     0.0000000000e+00     1.4880028558e-02     0.0000000000e+00
   24.300000     0.0000000000e+00     1.4843345526e-02    -0.0000000000e+00
   24.350000     0.0000000000e+00     1.4545374185e-02    -0.0000000000e+00
   24.400000     0.0000000000e+00     1.4319996627e-02    -0.0000000000e+00
   24.450000    -0.0000000000e+00     1.3998397613e-02    -0.0000000000e+00
   24.500000    -0.0000000000e+00     1.3360031870e-02    -0.0000000000e+00
   24.550000    -0.0000000000e+00     1.2713596079e-02    -0.0000000000e+00
   24.600000    -0.0000000000e+00     1.1879682694e-02    -0.0000000000e+00
   24.650000    -0.0000000000e+00     1.1298036943e-02    -0.0000000000e+00
   24.700000    -0.0000000000e+00     1.1286984226e-02     0.0000000000e+00
   24.750000    -0.0000000000e+00     1.1326439053e-02     0.0000000000e+00
   24.800000     0.0000000000e+00     1.0879576053e-02     0.0000000000e+00
   24.850000     0.0000000000e+00     1.0376935073e-02     0.0000000000e+00
   24.900000    -0.0000000000e+00     9.7299244419e-03    -0.0000000000e+00
   24.950000    -0.0000000000e+00     8.9052948311e-03    -0.0000000000e+00
   25.000000    -0.0000000000e+00     7.8444595175e-03    -0.0000000000e+00
   25.050000    -0.0000000000e+00     7.2985331756e-03    -0.0000000000e+00
   25.100000     0.0000000000e+00     8.5101529085e-03    -0.0000000000e+00
   25.150000     0.0000000000e+00     1.0953365000e-02    -0.0000000000e+00
   25.200000     0.0000000000e+00     1.2202719835e-02    -0.0000000000e+00
   25.250000     0.0000000000e+00     1.1561384407e-02     0.0000000000e+00
   25.300000    -0.0000000000e+00     1.0810535425e-02     0.0000000000e+00
   25.350000    -0.0000000000e+00     9.8525319684e-03     0.0000000000e+00
   25.400000    -0.0000000000e+00     8.9464931592e-03     0.0000000000e+00
   25.450000    -0.0000000000e+00     9.0732255154e-03    -0.0000000000e+00
   25.500000    -0.0000000000e+00     1.0072152941e-02    -0.0000000000e+00
   25.550000    -0.0000000000e+00     1.0521433424e-02    -0.0000000000e+00
   25.600000    -0.0000000000e+00     1.0377454474e-02    -0.0000000000e+00
   25.650000     0.0000000000e+00     1.0526489635e-02    -0.0000000000e+00
   25.700000     0.0000000000e+00     1.1173056113e-02    -0.0000000000e+00
   25.750000     0.0000000000e+00     1.2305358215e-02     0.0000000000e+00
   25.800000    -0.0000000000e+00     1.3173775683e-02     0.0000000000e+00
   25.850000    -0.0000000000e+00     1.3097407948e-02     0.0000000000e+00
   25.900000    -0.0000000000e+00     1.2023178576e-02     0.0000000000e+00
   25.950000    -0.0000000000e+00     1.1130992206e-02     0.0000000000e+00
   26.000000     0.0000000000e+00     1.0123521327e-02     0.0000000000e+00
   26.050000    -0.0000000000e+00     8.8493334923e-03     0.0000000000e+00
   26.100000    -0.0000000000e+00     8.4479400623e-03     0.0000000000e+00
   26.150000     0.0000000000e+00     1.0304815831e-02     0.0000000000e+00
   26.200000     0.0000000000e+00     1.4075619663e-02     0.0000000000e+00
   26.250000     0.0000000000e+00     1.7088298709e-02     0.0000000000e+00
   26.300000     0.0000000000e+00     1.7409579391e-02    -0.0000000000e+00
   26.350000     0.0000000000e+00     1.5510041026e-02    -0.0000000000e+00
   26.400000     0.0000000000e+00     1.2989927864e-02     0.0000000000e+00
   26.450000     0.0000000000e+00     1.1400301305e-02     0.0000000000e+00
   26.500000     0.0000000000e+00     1.1684713647e-02     0.0000000000e+00
   26.550000    -0.0000000000e+00     1.2840597077e-02    -0.0000000000e+00
   26.600000    -0.0000000000e+00     1.3979221422e-02    -0.0000000000e+00
   26.650000     0.0000000000e+00     1.5074494312e-02    -0.0000000000e+00
   26.700000     0.0000000000e+00     1.5320882720e-02     0.0000000000e+00
   26.750000    -0.0000000000e+00     1.3858540250e-02     0.0000000000e+00
   26.800000    -0.0000000000e+00     1.1672469901e-02     0.0000000000e+00
   26.850000    -0.0000000000e+00     1.0739309891e-02     0.0000000000e+00
   26.900000    -0.0000000000e+00     1.0823184303e-02     0.0000000000e+00
   26.950000    -0.0000000000e+00     1.0190104910e-02    -0.0000000000e+00
   27.000000    -0.0000000000e+00     8.9481727035e-03    -0.0000000000e+00
   27.050000    -0.0000000000e+00     8.8367323184e-03    -0.0000000000e+00
   27.100000    -0.0000000000e+00     9.7482431403e-03    -0.0000000000e+00
   27.150000    -0.0000000000e+00     1.0578071492e-02     0.0000000000e+00
   27.200000    -0.0000000000e+00     1.0633027211e-02    -0.0000000000e+00
   27.250000    -0.0000000000e+00     1.0405687533e-02    -0.0000000000e+00
   27.300000    -0.0000000000e+00     1.0452579565e-02    -0.0000000000e+00
   27.350000     0.0000000000e+00     1.0631081066e-02    -0.0000000000e+00
   27.400000    -0.0000000000e+00     1.0615710448e-02    -0.0000000000e+00
   27.450000    -0.0000000000e+00     1.0845461952e-02    -0.0000000000e+00
   27.500000    -0.0000000000e+00     1.0989434877e-02    -0.0000000000e+00
   27.550000     0.0000000000e+00     1.0322518182e-02     0.0000000000e+00
   27.600000     0.0000000000e+00     9.9223058483e-03     0.0000000000e+00
   27.650000     0.0000000000e+00     9.4139295785e-03     0.0000000000e+00
   27.700000    -0.0000000000e+00     8.8923264999e-03    -0.0000000000e+00
   27.750000    -0.0000000000e+00     8.8843311963e-03    -0.0000000000e+00
   27.800000    -0.0000000000e+00     9.1115659226e-03     0.0000000000e+00
   27.850000    -0.0000000000e+00     8.8353744725e-03     0.0000000000e+00
   27.900000     0.0000000000e+00     8.2223465074e-03     0.0000000000e+00
   27.950000     0.0000000000e+00     8.2676859799e-03     0.0000000000e+00
   28.000000     0.0000000000e+00     9.0999441183e-03     0.0000000000e+00
   28.050000     0.0000000000e+00     1.0195895050e-02     0.0000000000e+00
   28.100000     0.0000000000e+00     1.1196810736e-02     0.0000000000e+00
   28.150000     0.0000000000e+00     1.1915978027e-02     0.0000000000e+00
   28.200000    -0.0000000000e+00     1.1725093850e-02     0.0000000000e+00
   28.250000    -0.0000000000e+00     1.1369361264e-02     0.0000000000e+00
   28.300000    -0.0000000000e+00     1.0996869291e-02     0.0000000000e+00
   28.350000    -0.0000000000e+00     1.0409171143e-02     0.0000000000e+00
   28.400000    -0.0000000000e+00     9.8954176894e-03     0.0000000000e+00
   28.450000    -0.0000000000e+00     9.5415399794e-03    -0.0000000000e+00
   28.500000    -0.0000000000e+00     9.2970930630e-03     0.0000000000e+00
   28.550000    -0.0000000000e+00     9.5882831375e-03     0.0000000000e+00
   28.600000    -0.0000000000e+00     9.9655162503e-03     0.0000000000e+00
   28.650000    -0.0000000000e+00     8.7965014625e-03     0.0000000000e+00
   28.700000     0.0000000000e+00     7.2530304203e-03     0.0000000000e+00
   28.750000     0.0000000000e+00     7.4817520090e-03     0.0000000000e+00
   28.800000     0.0000000000e+00     9.3560992628e-03    -0.0000000000e+00
   28.850000     0.0000000000e+00     1.1043246712e-02    -0.0000000000e+00
   28.900000     0.0000000000e+00     1.2219365465e-02    -0.0000000000e+00
   28.950000     0.0000000000e+00     1.3354585876e-02    -0.0000000000e+00
   29.000000     0.0000000000e+00     1.3824335880e-02    -0.0000000000e+00
   29.050000    -0.0000000000e+00     1.2560062522e-02    -0.0000000000e+00
   29.100000    -0.0000000000e+00     1.1296678308e-02     0.0000000000e+00
   29.150000    -0.0000000000e+00     1.2323480646e-02     0.0000000000e+00
   29.200000    -0.0000000000e+00     1.3908898372e-02     0.0000000000e+00
   29.250000    -0.0000000000e+00     1.3552942420e-02     0.0000000000e+00
   29.300000    -0.0000000000e+00     1.2018194262e-02     0.0000000000e+00
   29.350000    -0.0000000000e+00     1.1096495197e-02     0.0000000000e+00
   29.400000    -0.0000000000e+00     1.0147417653e-02     0.0000000000e+00
   29.450000     0.0000000000e+00     9.4621017500e-03     0.0000000000e+00
   29.500000     0.0000000000e+00     9.7618971182e-03     0.0000000000e+00
   29.550000     0.0000000000e+00     1.1016651896e-02     0.0000000000e+00
   29.600000     0.0000000000e+00     1.2902829140e-02    -0.0000000000e+00
   29.650000     0.0000000000e+00     1.3985864569e-02    -0.0000000000e+00
   29.700000     0.0000000000e+00     1.2927112151e-02    -0.0000000000e+00
   29.750000     0.0000000000e+00     1.0897797522e-02    -0.0000000000e+00
   29.800000     0.0000000000e+00     9.3002675808e-03    -0.0000000000e+00
   29.850000    -0.0000000000e+00     8.1366531242e-03    -0.0000000000e+00
   29.900000    -0.0000000000e+00     7.8997315453e-03    -0.0000000000e+00
   29.950000     0.0000000000e+00     8.3327612956e-03    -0.0000000000e+00
   30.000000     0.0000000000e+00     9.2959609843e-03    -0.0000000000e+00
